0;0;0;0;sea;false;ocean;0
5060;12;7;79;land;false;hills;1
5061;76;194;81;land;false;urban;1
5062;89;62;52;land;false;forest;1
5063;117;115;102;land;false;urban;1
5064;94;125;115;land;true;urban;1
5065;154;81;177;land;false;urban;1
5066;236;56;247;land;false;forest;1
5067;249;106;182;land;false;urban;1
5068;27;83;31;land;false;hills;1
5069;13;163;234;land;false;forest;1
5070;4;212;185;land;false;urban;1
5071;123;36;115;land;true;forest;1
5072;238;18;67;land;true;plains;1
5073;101;1;70;land;false;urban;1
5074;212;208;193;land;false;urban;1
5075;224;194;198;land;true;urban;1
5076;172;61;100;land;false;mountain;1
5077;191;166;108;land;false;jungle;1
5078;193;133;50;land;false;hills;1
5079;63;189;235;land;false;hills;1
5080;195;179;217;land;false;urban;1
5081;210;129;112;land;false;jungle;1
5082;22;188;16;land;false;urban;1
5083;152;214;189;land;true;jungle;1
5084;182;40;58;land;false;forest;1
5085;221;30;144;land;true;plains;1
5086;228;33;74;land;true;plains;1
5087;50;221;155;land;true;plains;1
5088;168;250;95;land;false;urban;1
5089;4;209;92;land;false;hills;1
5090;143;56;219;land;false;urban;1
5091;18;101;40;land;false;hills;1
5092;198;44;235;land;false;jungle;1
5093;37;72;172;land;true;urban;1
5094;119;220;129;land;false;forest;1
5095;20;115;20;land;false;urban;1
5096;2;216;44;land;true;forest;1
5097;114;130;221;land;false;urban;1
5098;143;115;200;land;true;forest;1
5099;142;64;177;land;true;plains;1
5100;221;234;5;land;true;plains;1
5101;108;239;153;land;true;forest;1
5102;201;139;124;land;true;plains;1
5103;103;190;131;land;true;plains;1
5104;189;253;206;land;true;plains;1
5105;118;121;124;land;false;urban;1
5106;97;118;125;land;true;urban;1
5107;75;135;197;land;false;urban;1
5108;189;184;67;land;false;urban;1
5109;159;192;209;land;false;forest;1
5110;66;51;153;land;false;urban;1
5111;184;77;15;land;true;forest;1
5112;100;164;90;land;false;forest;1
5113;176;143;124;land;true;plains;1
5114;235;211;245;land;true;forest;1
5115;5;82;140;land;false;urban;1
5116;205;28;94;land;true;forest;1
5117;15;32;252;land;false;jungle;1
5118;216;194;111;land;false;urban;1
5119;190;250;86;land;true;forest;1
5120;97;113;201;land;false;forest;1
5121;188;16;131;land;true;plains;1
5122;226;175;152;land;false;urban;1
5123;136;149;77;land;false;urban;1
5124;12;217;154;land;true;forest;1
5125;21;106;98;land;true;plains;1
5126;185;90;235;land;true;plains;1
5127;102;205;246;land;false;urban;1
5128;232;160;129;land;false;mountain;1
5129;224;166;79;land;false;urban;1
5130;126;164;95;land;true;jungle;1
5131;10;32;185;land;true;jungle;1
5132;60;109;235;land;true;plains;1
5133;121;8;5;land;true;forest;1
5134;32;244;215;land;false;forest;1
5135;22;7;204;land;false;urban;1
5136;26;23;60;land;false;plains;1
5137;70;91;249;land;true;forest;1
5138;177;166;136;land;true;hills;1
5139;52;236;66;land;true;urban;1
5140;159;143;148;land;true;forest;1
5141;9;136;13;land;false;hills;1
5142;179;126;225;land;true;urban;1
5143;208;241;22;land;true;urban;1
5144;59;134;154;land;false;urban;1
5145;151;61;194;land;true;forest;1
5146;25;69;119;land;true;urban;1
5147;174;240;126;land;true;urban;1
5148;219;178;255;land;true;plains;1
5149;39;214;39;land;false;forest;1
5150;158;133;161;land;false;urban;1
5151;153;24;216;land;true;urban;1
5152;113;120;178;land;true;jungle;1
5153;145;40;194;land;false;urban;1
5154;235;95;82;land;true;urban;1
5155;38;126;247;land;true;mountain;1
5156;1;48;224;land;false;urban;1
5157;217;124;143;land;false;mountain;1
5158;204;156;162;land;true;hills;1
5159;163;6;225;land;true;jungle;1
5160;243;134;242;land;false;hills;1
5161;161;176;132;land;false;forest;1
5162;191;11;83;land;true;urban;1
5163;190;133;231;land;true;urban;1
5164;131;191;113;land;true;urban;1
5165;120;174;244;land;true;urban;1
5166;123;48;155;land;true;plains;1
5167;82;106;235;land;true;urban;1
5168;67;249;188;land;false;forest;1
5169;254;116;236;land;true;plains;1
5170;180;201;201;land;true;desert;1
5171;98;52;100;land;false;forest;1
5172;173;254;145;land;true;plains;1
5173;188;118;84;land;true;plains;1
5174;22;97;111;land;true;plains;1
5175;214;149;102;land;true;urban;1
5176;135;248;72;land;false;plains;1
5177;226;216;226;land;false;forest;1
5178;87;110;109;land;true;plains;1
5179;148;189;244;land;false;urban;1
5180;7;239;137;land;false;forest;1
5181;232;60;117;land;true;plains;1
5182;63;139;82;land;false;hills;1
5183;120;147;94;land;true;urban;1
5184;194;99;225;land;true;plains;1
5185;225;48;255;land;true;urban;1
5186;60;112;186;land;true;plains;1
5187;191;132;80;land;true;plains;1
5188;102;32;128;land;true;forest;1
5189;230;54;141;land;true;plains;1
5190;59;194;151;land;true;urban;1
5191;39;13;231;land;true;plains;1
5192;179;171;147;land;true;urban;1
5193;220;207;53;land;false;forest;1
5194;83;62;132;land;true;plains;1
5195;72;49;37;land;true;mountain;1
5196;229;193;65;land;false;hills;1
5197;255;40;137;land;false;forest;1
5198;30;194;6;land;true;plains;1
5199;81;188;136;land;true;forest;1
5200;156;6;151;land;false;urban;1
5201;41;157;47;land;true;urban;1
5202;209;53;28;land;true;marsh;1
5203;238;22;41;land;true;plains;1
5204;171;96;170;land;true;urban;1
5205;72;223;232;land;true;urban;1
5206;193;94;1;land;true;plains;1
5207;48;123;46;land;false;plains;1
5208;65;127;223;land;false;mountain;1
5209;178;123;169;land;false;plains;1
5210;45;150;217;land;true;plains;1
5211;215;84;223;land;false;plains;1
5212;60;122;50;land;true;jungle;1
5213;247;207;5;land;true;forest;1
5214;139;226;218;land;true;plains;1
5215;61;42;100;land;true;urban;1
5216;106;152;172;land;false;plains;1
5217;54;136;99;land;false;forest;1
5218;221;59;17;land;false;jungle;1
5219;79;25;58;land;true;urban;1
5220;218;16;114;land;true;urban;1
5221;195;95;226;land;true;forest;1
5222;130;150;11;land;true;forest;1
5223;49;197;165;land;true;hills;1
5224;134;253;20;land;true;forest;1
5225;93;111;12;land;true;plains;1
5226;150;16;200;land;true;jungle;1
5227;24;19;151;land;true;urban;1
5228;89;38;249;land;true;urban;1
5229;250;79;88;land;true;plains;1
5230;142;19;134;land;true;plains;1
5231;148;179;76;land;true;urban;1
5232;199;93;201;land;true;jungle;1
5233;222;123;21;land;true;plains;1
5234;203;196;79;land;true;marsh;1
5235;116;42;137;land;true;forest;1
5236;218;178;214;land;true;urban;1
5237;56;13;111;land;false;plains;1
5238;109;184;157;land;false;jungle;1
5239;12;4;194;land;true;jungle;1
5240;231;77;34;land;true;plains;1
5241;52;96;137;land;true;jungle;1
5242;146;96;60;land;true;forest;1
5243;135;100;134;land;true;plains;1
5244;76;111;89;land;false;plains;1
5245;239;123;187;land;false;plains;1
5246;251;159;50;land;true;forest;1
5247;170;133;15;land;true;plains;1
5248;181;30;4;land;true;plains;1
5249;91;87;19;land;true;urban;1
5250;58;97;94;land;true;plains;1
5251;31;90;192;land;true;urban;1
5252;151;143;157;land;true;jungle;1
5253;161;249;78;land;true;jungle;1
5254;209;70;229;land;true;jungle;1
5255;239;249;253;land;true;plains;1
5256;114;223;9;land;false;jungle;1
5257;65;106;100;land;true;urban;1
5258;221;110;196;land;true;marsh;1
5259;157;36;210;land;true;jungle;1
5260;101;245;29;land;true;plains;1
5261;114;213;170;land;true;plains;1
5262;93;79;48;land;true;plains;1
5263;83;13;19;land;true;urban;1
5264;29;199;245;land;false;forest;1
5265;61;166;204;land;true;jungle;1
5266;239;208;143;land;true;jungle;1
5267;90;236;255;land;false;urban;1
5268;70;52;146;land;false;mountain;1
5269;195;99;111;land;true;forest;1
5270;219;105;226;land;true;plains;1
5271;182;231;240;land;true;plains;1
5272;140;93;56;land;true;plains;1
5273;183;34;157;land;true;forest;1
5274;111;82;243;land;true;urban;1
5275;245;150;141;land;false;hills;1
5276;226;87;84;land;true;hills;1
5277;211;65;83;land;false;mountain;1
5278;143;137;195;land;true;plains;1
5279;200;64;58;land;true;plains;1
5280;221;169;8;land;true;plains;1
5281;184;14;253;land;false;jungle;1
5282;35;194;32;land;true;jungle;1
5283;6;126;136;land;true;plains;1
5284;48;245;84;land;true;forest;1
5285;35;14;161;land;false;mountain;1
5286;24;70;61;land;true;plains;1
5287;232;188;143;land;true;plains;1
5288;173;2;181;land;true;mountain;1
5289;98;134;246;land;false;hills;1
5290;54;240;55;land;false;mountain;1
5291;182;165;112;land;false;jungle;1
5292;21;47;43;land;true;marsh;1
5293;22;170;151;land;true;plains;1
5294;168;118;38;land;false;mountain;1
5295;205;120;132;land;true;forest;1
5296;172;168;46;land;false;jungle;1
5297;26;46;226;land;true;jungle;1
5298;134;169;44;land;true;plains;1
5299;136;226;124;land;false;forest;1
5300;87;212;160;land;false;mountain;1
5301;191;13;244;land;true;jungle;1
5302;65;245;80;land;true;plains;1
5303;41;189;54;land;false;urban;1
5304;115;166;242;land;false;plains;1
5305;253;130;53;land;false;mountain;1
5306;50;110;142;land;true;urban;1
5307;183;20;155;land;true;plains;1
5308;183;94;22;land;true;forest;1
5309;126;39;224;land;false;mountain;1
5310;124;51;101;land;false;mountain;1
5311;197;181;102;land;true;plains;1
5312;108;37;153;land;false;jungle;1
5313;117;111;186;land;false;urban;1
5314;214;191;107;land;true;marsh;1
5315;179;36;155;land;true;marsh;1
5316;206;227;190;land;false;hills;1
5317;197;177;235;land;true;plains;1
5318;190;1;62;land;false;urban;1
5319;152;20;112;land;true;plains;1
5320;136;195;103;land;true;forest;1
5321;63;56;170;land;false;mountain;1
5322;165;117;38;land;true;forest;1
5323;173;162;70;land;false;mountain;1
5324;255;174;91;land;true;forest;1
5325;7;224;183;land;false;jungle;1
5326;192;250;255;land;false;hills;1
5327;99;215;99;land;true;forest;1
5328;163;231;212;land;false;urban;1
5329;62;23;87;land;false;hills;1
5330;98;106;153;land;false;plains;1
5331;222;89;217;land;false;jungle;1
5332;75;189;126;land;false;jungle;1
5333;90;32;202;land;true;urban;1
5334;61;175;58;land;false;urban;1
5335;121;24;172;land;true;marsh;1
5336;198;245;112;land;true;forest;1
5337;58;120;91;land;true;urban;1
5338;226;134;207;land;true;forest;1
5339;110;59;232;land;false;hills;1
5340;104;56;123;land;false;forest;1
5341;123;245;164;land;false;plains;1
5342;67;54;212;land;false;urban;1
5343;191;61;76;land;true;urban;1
5344;136;64;226;land;true;forest;1
5345;34;86;126;land;true;plains;1
5346;184;81;247;land;false;mountain;1
5347;6;27;207;land;true;plains;1
5348;35;53;240;land;true;plains;1
5349;55;6;187;land;false;mountain;1
5350;70;134;40;land;true;jungle;1
5351;141;101;162;land;false;hills;1
5352;30;36;12;land;false;urban;1
5353;137;176;213;land;true;urban;1
5354;206;26;163;land;false;forest;1
5355;42;31;207;land;true;jungle;1
5356;147;79;79;land;true;forest;1
5357;12;54;241;land;true;plains;1
5358;250;106;250;land;false;jungle;1
5359;202;180;95;land;true;plains;1
5360;47;189;238;land;true;mountain;1
5361;195;51;129;land;true;plains;1
5362;103;106;206;land;false;hills;1
5363;97;49;197;land;false;forest;1
5364;255;192;231;land;false;forest;1
5365;199;188;187;land;false;urban;1
5366;109;213;57;land;true;plains;1
5367;13;165;169;land;true;forest;1
5368;219;21;212;land;true;jungle;1
5369;24;181;157;land;true;urban;1
5370;240;31;228;land;true;plains;1
5371;108;250;247;land;true;urban;1
5372;179;182;199;land;true;plains;1
5373;215;186;243;land;false;mountain;1
5374;63;215;107;land;true;jungle;1
5375;21;65;183;land;false;urban;1
5376;188;177;207;land;false;mountain;1
5377;99;18;41;land;true;forest;1
5378;222;105;125;land;false;plains;1
5379;95;205;255;land;false;jungle;1
5380;152;235;13;land;false;plains;1
5381;76;190;254;land;true;jungle;1
5382;50;166;142;land;false;forest;1
5383;111;86;165;land;true;plains;1
5384;15;53;252;land;true;plains;1
5385;6;147;121;land;true;plains;1
5386;77;142;197;land;false;mountain;1
5387;114;180;108;land;false;jungle;1
5388;100;151;11;land;false;mountain;1
5389;80;190;203;land;true;urban;1
5390;217;76;30;land;true;forest;1
5391;236;133;52;land;true;plains;1
5392;126;22;128;land;true;plains;1
5393;1;67;12;land;true;plains;1
5394;5;238;138;land;false;plains;1
5395;81;4;180;land;false;jungle;1
5396;234;130;30;land;false;jungle;1
5397;177;118;27;land;false;mountain;1
5398;146;57;209;land;true;plains;1
5399;48;223;184;land;true;urban;1
5400;56;221;185;land;true;forest;1
5401;17;69;106;land;false;urban;1
5402;237;9;140;land;true;forest;1
5403;53;162;131;land;true;marsh;1
5404;127;34;202;land;false;mountain;1
5405;219;8;81;land;false;jungle;1
5406;189;192;70;land;false;hills;1
5407;20;235;151;land;false;hills;1
5408;88;229;167;land;true;urban;1
5409;186;23;104;land;true;forest;1
5410;222;159;14;land;false;jungle;1
5411;101;246;200;land;true;urban;1
5412;34;79;243;land;true;urban;1
5413;166;250;156;land;true;forest;1
5414;98;227;140;land;true;forest;1
5415;95;24;17;land;true;urban;1
5416;26;34;206;land;true;mountain;1
5417;102;46;14;land;true;forest;1
5418;113;117;180;land;true;mountain;1
5419;137;154;41;land;false;jungle;1
5420;93;176;205;land;false;hills;1
5421;195;79;180;land;true;mountain;1
5422;143;4;140;land;true;forest;1
5423;25;83;193;land;false;mountain;1
5424;21;213;231;land;true;plains;1
5425;182;47;182;land;false;plains;1
5426;213;5;250;land;false;hills;1
5427;49;105;100;land;true;plains;1
5428;17;7;168;land;true;urban;1
5429;46;234;70;land;false;hills;1
5430;130;110;154;land;false;plains;1
5431;210;166;134;land;false;mountain;1
5432;89;99;68;land;true;urban;1
5433;241;226;27;land;false;plains;1
5434;229;63;130;land;true;jungle;1
5435;180;14;97;land;false;urban;1
5436;51;255;84;land;false;mountain;1
5437;214;19;52;land;true;forest;1
5438;254;236;14;land;false;plains;1
5439;7;171;241;land;false;hills;1
5440;142;12;59;land;true;hills;1
5441;244;85;0;land;false;hills;1
5442;240;30;143;land;false;jungle;1
5443;133;36;99;land;true;plains;1
5444;4;251;153;land;false;mountain;1
5445;106;124;42;land;false;jungle;1
5446;153;225;43;land;true;plains;1
5447;67;53;90;land;false;mountain;1
5448;77;210;90;land;false;forest;1
5449;17;127;136;land;false;plains;1
5450;39;55;185;land;true;plains;1
5451;10;172;19;land;false;hills;1
5452;116;31;229;land;true;plains;1
5453;219;145;67;land;false;urban;1
5454;158;30;41;land;true;forest;1
5455;144;72;86;land;false;hills;1
5456;246;60;63;land;true;urban;1
5457;21;74;29;land;true;forest;1
5458;59;70;232;land;false;plains;1
5459;113;189;56;land;true;plains;1
5460;162;107;59;land;true;plains;1
5461;141;230;83;land;true;plains;1
5462;210;36;77;land;false;jungle;1
5463;118;18;146;land;false;jungle;1
5464;225;3;147;land;true;forest;1
5465;202;188;25;land;true;plains;1
5466;3;102;111;land;false;hills;1
5467;226;217;28;land;false;mountain;1
5468;87;251;24;land;true;urban;1
5469;39;152;25;land;false;jungle;1
5470;49;84;37;land;false;mountain;1
5471;32;45;191;land;true;jungle;1
5472;115;32;109;land;false;plains;1
5473;200;111;240;land;true;plains;1
5474;35;135;53;land;true;plains;1
5475;158;41;34;land;true;plains;1
5476;107;56;9;land;false;hills;1
5477;231;125;3;land;true;urban;1
5478;75;137;236;land;true;jungle;1
5479;44;87;131;land;false;plains;1
5480;227;225;185;land;false;hills;1
5481;40;64;159;land;true;urban;1
5482;189;0;72;land;true;plains;1
5483;142;167;157;land;false;plains;1
5484;245;159;251;land;false;mountain;1
5485;67;247;80;land;true;plains;1
5486;137;31;131;land;true;plains;1
5487;91;58;179;land;false;hills;1
5488;246;69;254;land;true;plains;1
5489;182;112;60;land;false;hills;1
5490;167;41;251;land;true;jungle;1
5491;128;184;241;land;true;plains;1
5492;192;113;158;land;true;plains;1
5493;242;217;162;land;true;plains;1
5494;229;49;159;land;false;hills;1
5495;203;118;139;land;false;hills;1
5496;128;247;250;land;false;jungle;1
5497;159;243;168;land;false;mountain;1
5498;148;23;10;land;false;jungle;1
5499;117;185;86;land;false;mountain;1
5500;138;234;88;land;true;plains;1
5501;84;139;132;land;true;urban;1
5502;183;80;91;land;true;forest;1
5503;2;89;150;land;true;jungle;1
5504;251;101;216;land;true;plains;1
5505;184;183;8;land;false;mountain;1
5506;171;140;99;land;true;forest;1
5507;215;77;45;land;true;plains;1
5508;72;144;17;land;false;plains;1
5509;7;19;184;land;true;marsh;1
5510;211;79;70;land;false;hills;1
5511;193;46;51;land;true;plains;1
5512;88;64;245;land;true;plains;1
5513;11;62;189;land;false;hills;1
5514;149;84;61;land;true;urban;1
5515;161;207;18;land;true;plains;1
5516;229;196;56;land;true;forest;1
5517;182;52;208;land;true;plains;1
5518;3;120;128;land;true;forest;1
5519;230;69;223;land;true;forest;1
5520;98;203;202;land;false;mountain;1
5521;28;99;133;land;true;jungle;1
5522;83;140;96;land;false;hills;1
5523;47;188;31;land;false;plains;1
5524;60;65;192;land;false;plains;1
5525;239;186;88;land;true;plains;1
5526;237;84;75;land;true;plains;1
5527;122;116;124;land;true;plains;1
5528;143;105;56;land;true;plains;1
5529;67;201;185;land;true;plains;1
5530;169;56;105;land;false;hills;1
5531;73;129;236;land;false;hills;1
5532;83;50;45;land;true;plains;1
5533;161;205;249;land;true;forest;1
5534;70;104;87;land;false;jungle;1
5535;16;27;98;land;true;plains;1
5536;228;229;169;land;true;plains;1
5537;191;51;142;land;true;plains;1
5538;120;6;58;land;true;forest;1
5539;184;89;54;land;false;plains;1
5540;232;36;123;land;false;hills;1
5541;210;25;231;land;false;plains;1
5542;173;126;115;land;false;hills;1
5543;86;214;150;land;true;plains;1
5544;78;107;169;land;true;plains;1
5545;113;253;58;land;true;jungle;1
5546;17;240;241;land;false;mountain;1
5547;144;77;78;land;false;jungle;1
5548;135;5;195;land;false;urban;1
5549;241;223;119;land;true;jungle;1
5550;235;101;129;land;true;mountain;1
5551;230;190;198;land;true;jungle;1
5552;251;20;119;land;true;plains;1
5553;147;186;249;land;true;plains;1
5554;140;27;152;land;true;jungle;1
5555;8;15;201;land;true;plains;1
5556;190;56;0;land;false;mountain;1
5557;62;3;252;land;false;hills;1
5558;90;181;251;land;false;plains;1
5559;51;157;112;land;false;hills;1
5560;55;208;160;land;true;plains;1
5561;3;121;21;land;true;plains;1
5562;13;32;157;land;true;plains;1
5563;59;19;76;land;false;hills;1
5564;151;95;171;land;true;jungle;1
5565;78;146;43;land;false;hills;1
